,latitude,longitude,population,review_count,is_open,alcohol,parking,good_for_kids,reservations,delivery,takeout,accepts_credit_cards,stars
10137,36.1159291,-115.1762385,7844,10129.0,1.0,0,1,1,0,0,0,1,4.0
10138,36.1229174,-115.1685253,7844,997.0,1.0,0,0,1,0,0,1,1,4.0
10139,36.11199,-115.177001,7844,199.0,0.0,0,1,0,1,0,0,1,4.0
10140,36.1376416,-115.1653861,7844,11.0,1.0,1,1,1,0,0,1,1,2.5
10141,36.1261670801,-115.1668136525,7844,1292.0,1.0,0,1,0,1,0,0,1,4.0
10142,36.1022507,-115.1699679,7844,318.0,1.0,0,1,1,1,0,1,1,3.5
10143,36.1181806906,-115.1715797813,7844,6751.0,1.0,0,1,1,0,0,1,1,4.0
10144,36.1321271,-115.1559385,7844,548.0,1.0,0,1,0,1,1,1,1,4.0
10145,36.1422486001,-115.156616047,7844,582.0,0.0,0,1,0,1,0,1,1,4.5
10146,36.126212,-115.164514,7844,851.0,1.0,0,1,1,1,0,1,1,4.0
10147,36.122666,-115.170082,7844,1759.0,1.0,0,1,0,1,1,1,1,4.0
10148,36.1234783899,-115.1685780084,7844,466.0,1.0,1,1,1,0,0,1,1,3.5
10149,36.1121506,-115.17155,7844,1022.0,1.0,0,1,1,1,0,1,1,4.0
10150,36.1338910257,-115.1373113733,7844,118.0,1.0,1,1,1,0,1,1,1,2.5
10151,36.1100629,-115.1708909,7844,291.0,1.0,0,0,1,1,0,1,1,4.0
10152,36.1056074136,-115.172388219,7844,87.0,1.0,1,1,1,0,1,1,1,3.0
10153,36.1180802326,-115.1724323608,7844,3763.0,1.0,0,1,1,1,0,1,1,3.5
10154,36.1312191441,-115.1639978704,7844,481.0,1.0,0,1,0,1,0,1,1,4.0
10155,36.1275236,-115.1715003,7844,245.0,1.0,0,1,1,1,1,1,1,3.5
10156,36.1088418,-115.1721488,7844,464.0,1.0,0,0,1,0,0,1,1,3.5
10157,36.1277253,-115.1744147,7844,15.0,0.0,0,1,1,0,0,1,1,4.0
10158,36.109853,-115.174162,7844,1362.0,1.0,0,1,0,1,1,1,1,3.5
10159,36.128561,-115.1711298,7844,66.0,0.0,0,1,0,1,0,1,1,3.0
10160,36.121305,-115.175582,7844,285.0,0.0,0,1,0,1,0,1,1,4.0
10161,36.125645,-115.165705,7844,349.0,1.0,0,1,0,1,0,0,1,4.0
10162,36.110195,-115.173698,7844,1119.0,1.0,0,1,1,1,0,1,1,4.0
10163,36.136946734,-115.1638135787,7844,95.0,0.0,0,1,1,1,0,1,1,2.5
10164,36.106542,-115.17204,7844,4.0,0.0,1,0,1,0,0,1,1,3.5
10165,36.1229935,-115.168372,7844,1555.0,1.0,0,1,0,1,0,0,1,4.0
10166,36.0990448,-115.1704519,7844,45.0,0.0,0,1,1,1,0,1,1,2.5
10167,36.1157859555,-115.17323,7844,4672.0,1.0,0,1,1,1,0,0,1,4.5
10168,36.121237,-115.174105,7844,1489.0,1.0,0,1,1,0,0,1,1,3.0
10169,36.1120152614,-115.1725316048,7844,749.0,0.0,0,1,1,1,0,1,1,3.0
10170,36.1351505654,-115.1521913732,7844,512.0,1.0,0,1,1,1,0,1,1,3.5
10171,36.102795,-115.168508,7844,1204.0,1.0,0,1,0,1,0,0,1,3.5
10172,36.0990077275,-115.1714108763,7844,205.0,0.0,0,1,1,1,0,1,1,3.0
10173,36.121192,-115.169653,7844,535.0,1.0,0,1,0,1,0,1,1,4.0
10174,36.112477,-115.172189,7844,2096.0,1.0,0,1,0,1,0,0,1,4.0
10175,36.1026507496,-115.1689883864,7844,698.0,0.0,0,1,0,1,0,0,1,4.0
10176,36.123875,-115.16791,7844,127.0,1.0,0,1,1,1,0,1,1,3.5
10177,36.127783,-115.168968,7844,1681.0,1.0,0,1,1,1,1,1,1,4.0
10178,36.124362,-115.171759,7844,289.0,1.0,0,1,1,1,0,1,1,2.5
10179,36.121274,-115.17521,7844,769.0,1.0,0,1,1,0,0,1,1,3.5
10180,36.116249,-115.17207,7844,28.0,1.0,0,1,1,0,0,1,1,1.5
10181,36.1214517,-115.1696112,7844,159.0,0.0,0,1,0,1,0,1,1,3.5
10182,36.1253966874,-115.1700210571,7844,141.0,0.0,1,1,1,0,0,1,1,4.0
10183,36.1174528,-115.1766881,7844,15.0,0.0,1,0,1,0,0,1,1,2.5
10184,36.12478,-115.167966,7844,694.0,0.0,0,1,0,1,0,1,1,3.5
10185,36.1045297594,-115.1671205229,7844,34.0,1.0,0,0,1,0,0,1,1,3.5
10186,36.119098,-115.173656,7844,2820.0,1.0,0,1,1,1,0,1,1,4.5
10187,36.1272067684,-115.1688743554,7844,337.0,0.0,0,1,1,1,1,1,1,4.0
10188,36.1094075,-115.1718738,7844,5232.0,1.0,0,1,1,0,0,1,1,4.5
10189,36.1135546664,-115.1696474491,7844,766.0,1.0,0,1,0,1,0,1,1,3.5
10190,36.098909,-115.175557,7844,48.0,0.0,0,1,1,0,0,0,1,2.5
10191,36.1171675,-115.177901,7844,132.0,0.0,0,1,1,0,0,1,1,3.0
10192,36.115189,-115.168244,7844,1449.0,1.0,0,1,1,1,0,0,1,3.5
10193,36.1050207,-115.1735947,7844,52.0,0.0,0,1,1,0,0,1,1,3.0
10194,36.129324,-115.136239,7844,180.0,1.0,0,1,1,0,1,1,1,2.5
10195,36.1351635601,-115.1621755505,7844,806.0,0.0,0,1,0,1,1,0,1,2.5
10196,36.102493,-115.171488,7844,331.0,1.0,0,1,1,0,0,1,1,3.0
10197,36.099351,-115.175441,7844,577.0,1.0,0,1,1,1,0,0,1,4.0
10198,36.117735,-115.171714,7844,1898.0,1.0,0,1,1,1,1,1,1,3.5
10199,36.1177747,-115.1725759,7844,225.0,0.0,0,1,1,0,0,1,1,3.0
10200,36.142732436,-115.1568634808,7844,810.0,1.0,0,1,1,0,0,1,1,4.0
10201,36.1099462,-115.1753911,7844,474.0,1.0,0,1,0,1,0,0,1,4.0
10202,36.1083080499,-115.1681642202,7844,321.0,0.0,0,1,1,1,0,0,1,3.5
10203,36.1102405779,-115.1742884517,7844,1398.0,1.0,0,1,0,1,0,0,1,4.0
10204,36.1189978367,-115.1703831351,7844,714.0,1.0,0,1,0,1,0,1,1,3.0
10205,36.115187,-115.174991,7844,328.0,1.0,0,1,0,1,0,0,1,4.5
10206,36.120054,-115.171937,7844,21.0,1.0,1,0,1,0,0,1,1,2.5
10207,36.1088224781,-115.172421614,7844,669.0,1.0,0,1,0,1,0,1,1,3.5
10208,36.1392610438,-115.1376199722,7844,19.0,1.0,1,1,1,1,1,1,1,2.5
10209,36.127366,-115.17318,7844,146.0,1.0,0,1,1,0,0,1,1,3.0
10210,36.1173432,-115.1763623,7844,64.0,0.0,0,1,1,1,0,1,1,3.0
10211,36.1242311756,-115.1682608576,7844,46.0,1.0,0,0,1,1,0,1,1,2.5
10212,36.1163474,-115.1723373,7844,78.0,0.0,0,1,1,0,0,0,1,2.5
10213,36.1035296,-115.1723424,7844,199.0,1.0,0,0,1,0,0,1,1,3.5
10214,36.106542,-115.17204,7844,17.0,1.0,1,1,1,0,1,1,1,2.0
10215,36.124423,-115.146372,7844,49.0,0.0,0,1,0,1,0,0,1,3.0
10216,36.106788606,-115.1732075214,7844,288.0,0.0,0,1,0,1,0,0,1,3.5
10217,36.102324,-115.169228,7844,385.0,0.0,1,1,1,0,0,1,1,4.5
10218,36.124755,-115.168501,7844,235.0,0.0,0,1,1,1,0,1,1,3.0
10219,36.109846,-115.172381,7844,594.0,1.0,0,1,1,1,0,1,1,3.5
10220,36.0994443035,-115.1754684871,7844,983.0,1.0,0,1,1,1,0,1,1,3.5
10221,36.1283758336,-115.173286,7844,194.0,0.0,0,1,1,0,0,1,1,4.5
10222,36.122153,-115.169427,7844,405.0,0.0,0,1,0,1,0,1,1,3.5
10223,36.113885,-115.173857,7844,353.0,1.0,0,0,0,1,0,1,1,4.0
10224,36.1320924,-115.1644134,7844,4016.0,1.0,1,1,1,0,1,1,1,4.0
10225,36.1067731,-115.1721488,7844,85.0,1.0,0,0,1,0,0,1,1,5.0
10226,36.1407035,-115.1823137,7844,58.0,0.0,0,1,0,1,0,0,1,3.5
10227,36.126506,-115.165731,7844,88.0,0.0,0,1,1,0,0,1,1,3.5
10228,36.1181822579,-115.1757049566,7844,135.0,1.0,1,1,1,0,0,1,1,2.5
10229,36.099047,-115.170453,7844,58.0,1.0,0,1,1,0,0,1,1,3.5
10230,36.1187226,-115.173435,7844,197.0,1.0,0,1,1,1,1,1,1,4.5
10231,36.1161559,-115.1750576,7844,87.0,1.0,1,0,1,0,0,1,1,3.5
10232,36.1030009,-115.1735161,7844,64.0,0.0,0,1,1,0,0,0,1,3.5
10233,36.122917,-115.168527,7844,321.0,0.0,0,1,0,1,0,0,1,4.0
10234,36.095927,-115.175779,7844,463.0,1.0,0,0,0,1,0,1,1,3.5
10235,36.1022507,-115.1699679,7844,82.0,1.0,0,0,0,1,1,0,1,3.5
10236,36.1049965,-115.1717319,7844,354.0,1.0,0,1,1,1,1,1,1,3.0
10237,36.1025618,-115.169277,7844,177.0,0.0,0,1,1,0,0,1,1,2.5
10238,36.1142773,-115.1709763,7844,70.0,0.0,0,1,1,0,0,0,1,2.5
10239,36.1065515,-115.1721097,7844,333.0,0.0,0,1,1,0,0,1,1,4.0
10240,36.114017,-115.171648,7844,1862.0,1.0,0,1,1,0,0,1,1,3.5
10241,36.1294227,-115.1424913,7844,45.0,0.0,0,1,0,0,1,1,1,3.5
10242,36.11199,-115.177001,7844,380.0,0.0,0,1,1,1,0,0,1,4.0
10243,36.143761732,-115.1699161191,7844,41.0,0.0,0,1,0,1,0,0,1,3.0
10244,36.124746,-115.172075,7844,118.0,1.0,0,0,1,0,0,1,1,3.0
10245,36.097340676,-115.1763394271,7844,4670.0,1.0,0,0,0,1,0,0,1,2.5
10246,36.119004043,-115.175761117,7844,810.0,1.0,0,1,0,1,0,1,1,4.0
10247,36.1407035,-115.1823137,7844,29.0,0.0,0,1,0,1,0,0,1,4.0
10248,36.122989,-115.16894,7844,95.0,1.0,0,1,1,1,0,1,1,3.5
10249,36.0990448,-115.1704519,7844,82.0,1.0,0,1,0,1,0,0,1,4.0
10250,36.0997436,-115.167493,7844,1317.0,0.0,0,1,0,0,0,1,1,2.5
10251,36.1246035827,-115.1689884856,7844,778.0,1.0,0,1,0,1,0,0,1,3.5
10252,36.1164183797,-115.1713448437,7844,550.0,1.0,0,0,1,1,0,1,1,2.5
10253,36.1162194,-115.1745719,7844,202.0,0.0,0,1,1,0,0,0,1,2.5
10254,36.136204828,-115.1514108626,7844,42.0,1.0,0,0,1,1,0,1,1,3.0
10255,36.115025,-115.1658493,7844,54.0,0.0,0,1,1,1,0,1,1,3.5
10256,36.1214083475,-115.1749698954,7844,338.0,1.0,0,1,0,1,0,1,1,3.5
10257,36.1046092,-115.1760289,7844,721.0,1.0,0,1,1,1,0,1,1,3.5
10258,36.1150009,-115.1718246,7844,41.0,1.0,0,0,1,0,0,1,1,4.0
10259,36.122736,-115.170273,7844,374.0,1.0,0,1,0,0,0,1,1,3.0
10260,36.1067731,-115.1721488,7844,77.0,1.0,0,0,1,1,1,1,1,3.0
10261,36.112859,-115.172434,7844,9264.0,1.0,0,1,1,1,0,1,1,4.0
10262,36.11263139,-115.1750644451,7844,386.0,1.0,0,1,0,1,0,1,1,3.5
10263,36.121792,-115.169553,7844,139.0,0.0,0,1,0,1,0,1,1,3.5
10264,36.1140191924,-115.1720078171,7844,1317.0,1.0,0,1,1,0,1,1,1,4.0
10265,36.1023786,-115.1745465,7844,325.0,1.0,0,1,1,0,0,1,1,3.5
10266,36.1211173924,-115.174633683,7844,282.0,0.0,0,1,0,1,0,0,1,3.0
10267,36.0953641961,-115.1758302626,7844,334.0,1.0,0,1,1,0,0,1,1,3.0
10268,36.1362611,-115.1512539,7844,40.0,0.0,0,1,1,0,0,1,1,3.0
10269,36.1142224,-115.1708505,7844,21.0,1.0,0,1,1,0,0,1,1,1.5
10270,36.117363,-115.1717619,7844,1572.0,1.0,0,1,1,0,0,1,1,4.0
10271,36.1022507,-115.1699679,7844,141.0,1.0,0,1,1,1,0,1,1,3.5
10272,36.1214517,-115.1696112,7844,46.0,1.0,1,1,1,0,0,1,1,3.0
10273,36.109669,-115.174321,7844,579.0,0.0,0,1,0,1,0,1,1,3.5
10274,36.120669,-115.171684,7844,237.0,1.0,0,0,1,1,0,1,1,3.5
10275,36.1369777,-115.1633366,7844,58.0,0.0,0,1,1,0,0,1,1,3.0
10276,36.1046128973,-115.1745271683,7844,312.0,0.0,0,1,0,1,0,0,1,4.5
10277,36.115023,-115.171781,7844,148.0,0.0,0,1,1,0,0,1,1,3.0
10278,36.103232,-115.175263,7844,158.0,1.0,0,1,1,1,1,1,1,4.0
10279,36.109967,-115.1754,7844,143.0,1.0,0,0,0,0,0,1,1,4.0
10280,36.1217817954,-115.1697376585,7844,31.0,1.0,0,1,1,0,0,1,1,3.5
10281,36.102928,-115.173847,7844,2041.0,1.0,0,1,1,1,0,1,1,3.5
10282,36.1275122369,-115.168868991,7844,1006.0,1.0,0,1,1,1,1,1,1,4.0
10283,36.1068839544,-115.1742267609,7844,164.0,0.0,0,1,0,1,0,0,1,3.5
10284,36.119468,-115.173077,7844,339.0,1.0,0,1,0,1,1,0,1,4.0
10285,36.1022507,-115.1699679,7844,888.0,0.0,0,1,0,1,0,1,1,4.0
10286,36.1089884,-115.1724961,7844,551.0,1.0,0,1,1,1,0,1,1,3.5
10287,36.1226902,-115.1701939,7844,100.0,1.0,0,1,1,0,1,1,1,4.0
10288,36.131973,-115.163728,7844,110.0,0.0,0,1,1,0,0,1,1,3.0
10289,36.116349,-115.172121,7844,25.0,1.0,0,1,1,0,0,1,1,3.0
10290,36.1140695,-115.1730038,7844,7.0,0.0,0,0,0,1,0,0,1,4.5
10291,36.0954919333,-115.1758354155,7844,934.0,1.0,0,0,1,0,0,0,1,2.5
10292,36.1142224,-115.1708505,7844,29.0,0.0,0,0,1,1,0,0,1,4.0
10293,36.1330622,-115.1638835,7844,182.0,1.0,1,1,1,0,1,1,1,3.0
10294,36.106337,-115.171975,7844,16.0,0.0,1,0,1,0,1,1,1,3.5
10295,36.1248436068,-115.1686550577,7844,1379.0,0.0,0,1,0,1,0,0,1,3.5
10296,36.122089,-115.168031,7844,3015.0,1.0,0,1,1,1,0,1,1,4.0
10297,36.1033743,-115.1693962,7844,123.0,0.0,0,1,0,1,0,0,1,3.5
10298,36.102488,-115.16997,7844,1757.0,1.0,0,1,1,1,0,1,1,4.0
10299,36.106863798,-115.1773988321,7844,1205.0,1.0,0,1,1,1,0,1,1,3.5
10300,36.1245818974,-115.1675528772,7844,2636.0,1.0,0,1,0,1,1,1,1,4.0
10301,36.1242407922,-115.1677400732,7844,291.0,1.0,0,0,0,1,0,1,1,4.0
10302,36.123183,-115.16919,7844,1759.0,1.0,0,1,0,1,0,0,1,4.0
10303,36.117294,-115.177855,7844,254.0,0.0,0,0,1,1,0,1,1,3.0
10304,36.1411631,-115.1363513,7844,129.0,0.0,0,1,1,0,1,1,1,3.0
10305,36.1042269,-115.1721488,7844,708.0,1.0,0,1,1,1,0,1,1,3.5
10306,36.1320924,-115.1644134,7844,115.0,1.0,1,1,1,0,1,1,1,3.0
10307,36.122676,-115.168935,7844,561.0,1.0,0,1,1,1,0,1,1,4.5
10308,36.136293,-115.1512526,7844,48.0,1.0,0,1,1,1,0,1,1,3.0
10309,36.0962121,-115.1763175,7844,33.0,1.0,1,1,1,0,0,1,1,3.5
10310,36.131875,-115.163618,7844,301.0,1.0,0,1,1,1,1,1,1,3.0
10311,36.1161559,-115.1750576,7844,17.0,1.0,0,0,1,0,0,1,1,3.5
10312,36.1275008,-115.1659163,7844,89.0,0.0,0,1,1,0,0,1,1,3.5
10313,36.109154,-115.171145,7844,69.0,1.0,1,0,1,0,0,1,1,3.0
10314,36.1100828,-115.1538714,7844,13.0,0.0,1,1,1,1,0,1,1,4.0
10315,36.110281,-115.172406,7844,704.0,1.0,0,1,1,1,0,1,1,3.5
10316,36.113808,-115.174438,7844,941.0,1.0,0,1,0,1,0,0,1,4.5
10317,36.128561,-115.1711298,7844,145.0,0.0,0,1,0,1,0,0,1,3.5
10318,36.1129749064,-115.1634771377,7844,269.0,1.0,0,1,0,0,1,1,1,4.0
10319,36.119371,-115.173715,7844,593.0,0.0,0,1,1,1,0,1,1,4.5
10320,36.1067475377,-115.1786890999,7844,187.0,1.0,0,1,0,1,0,0,1,3.0
10321,36.1218602707,-115.1689448836,7844,1337.0,1.0,0,1,1,1,0,1,1,4.0
10322,36.1269034652,-115.1689548217,7844,451.0,1.0,0,1,1,1,0,1,1,3.5
10323,36.1029162,-115.1697555,7844,231.0,0.0,0,1,0,1,0,0,1,4.0
10324,36.1275236,-115.1715003,7844,40.0,1.0,1,1,1,0,0,1,1,4.0
10325,36.1086615706,-115.1721414893,7844,446.0,0.0,0,1,1,1,0,1,1,2.5
10326,36.1134879,-115.152279,7844,86.0,0.0,0,1,1,0,0,1,1,3.5
10327,36.0901056901,-115.1722920574,7844,19.0,0.0,1,1,1,0,1,1,1,3.5
10328,36.102781,-115.174136,7844,211.0,1.0,1,1,1,0,0,1,1,3.5
10329,36.1023786,-115.1745465,7844,660.0,1.0,0,1,1,1,0,1,1,3.5
10330,36.128561,-115.1711298,7844,68.0,0.0,0,1,0,1,0,0,1,3.0
10331,36.109496,-115.172363,7844,793.0,1.0,0,1,0,0,0,1,1,3.5
10332,36.1223999,-115.1703345,7844,86.0,0.0,1,1,1,0,1,1,1,4.0
10333,36.10356,-115.1723424,7844,38.0,1.0,1,0,1,0,0,1,1,3.0
10334,36.0990448,-115.1704519,7844,628.0,1.0,0,1,0,1,0,1,1,3.5
10335,36.1212307432,-115.1740902163,7844,352.0,0.0,0,0,0,1,0,0,1,3.5
10336,36.1137695312,-115.1755599976,7844,86.0,0.0,1,1,1,0,0,1,1,3.5
10337,36.118346,-115.170129,7844,54.0,0.0,1,1,1,0,0,0,1,1.5
10338,36.1072817167,-115.1765477628,7844,1130.0,1.0,0,1,0,1,0,0,1,4.0
10339,36.0986889,-115.1752059,7844,496.0,1.0,0,1,1,0,0,0,1,2.5
10340,36.1411084468,-115.1436063275,7844,9.0,0.0,1,1,0,1,1,1,1,3.5
10341,36.1427564,-115.1578748,7844,233.0,0.0,0,1,1,1,0,1,1,4.0
10342,36.118399,-115.172945,7844,237.0,0.0,0,1,0,1,0,1,1,4.0
10343,36.1127578,-115.1712046,7844,4095.0,1.0,0,1,0,1,0,0,1,4.0
10344,36.1022916596,-115.1695030555,7844,45.0,1.0,0,1,1,0,0,1,1,3.5
10345,36.102642001,-115.1686254367,7844,2403.0,1.0,0,1,0,1,0,1,1,4.0
10346,36.1258186188,-115.1671755911,7844,638.0,1.0,0,1,0,1,0,0,1,3.5
10347,36.1463861,-115.1662162,7844,3.0,0.0,1,0,1,0,1,1,1,5.0
10348,36.1099462,-115.1753911,7844,4803.0,1.0,0,1,1,0,0,1,1,4.0
10349,36.11322,-115.17689,7844,4628.0,1.0,0,1,1,0,0,0,1,3.5
10350,36.1105741013,-115.1694167794,7844,378.0,1.0,0,1,1,1,0,1,1,3.5
10351,36.1068162,-115.1721927,7844,81.0,0.0,0,1,1,1,0,1,1,3.5
10352,36.11237,-115.170678,7844,265.0,1.0,0,1,1,0,0,1,1,3.5
10353,36.1231511332,-115.1703090079,7844,660.0,1.0,0,1,0,1,0,0,1,3.0
10354,36.110079,-115.1708909,7844,13.0,1.0,0,0,1,0,0,0,1,2.5
10355,36.1067731,-115.1721488,7844,121.0,1.0,0,0,1,1,0,1,1,3.0
10356,36.1433720854,-115.1570274646,7844,1096.0,1.0,0,1,0,1,0,0,1,4.0
10357,36.1217103886,-115.1741890718,7844,930.0,1.0,0,1,0,1,0,1,1,4.0
10358,36.1099462,-115.1753911,7844,1881.0,1.0,0,1,0,1,1,1,1,3.5
10359,36.10955,-115.176155,7844,7383.0,1.0,0,1,1,0,0,0,1,3.5
10360,36.127562,-115.169277,7844,13.0,0.0,1,0,1,0,0,1,1,3.5
10361,36.0912192601,-115.1758038998,7844,1284.0,1.0,0,0,1,0,0,0,1,3.0
10362,36.1053415,-115.1724964,7844,41.0,1.0,0,1,1,0,0,1,1,3.5
10363,36.1189640942,-115.1757904887,7844,1089.0,1.0,0,1,1,1,0,1,1,4.0
10364,36.1257833505,-115.1659683726,7844,618.0,1.0,0,1,1,1,0,1,1,3.5
10365,36.0962121,-115.1763175,7844,70.0,1.0,0,1,1,0,0,1,1,3.0
10366,36.124423,-115.146372,7844,17.0,0.0,0,1,1,0,0,1,1,3.0
10367,36.1022467863,-115.1703005888,7844,418.0,0.0,0,1,1,0,0,1,1,3.5
10368,36.1237328,-115.1490783691,7844,327.0,0.0,0,1,0,1,0,0,1,4.0
10369,36.0990448,-115.1704519,7844,193.0,1.0,0,1,0,1,0,1,1,3.5
10370,36.1026258276,-115.1703978873,7844,1100.0,1.0,0,1,0,1,0,0,1,4.5
10371,36.124768,-115.168343,7844,1016.0,1.0,0,1,1,1,0,1,1,4.0
10372,36.1121439816,-115.1767158563,7844,904.0,0.0,0,1,1,0,0,0,1,3.5
10373,36.112133,-115.176792,7844,253.0,1.0,1,1,1,0,0,1,1,4.0
10374,36.115288,-115.165478,7844,43.0,1.0,0,1,0,1,1,1,1,3.5
10375,36.106542,-115.17204,7844,5.0,1.0,1,0,1,0,0,1,1,2.0
10376,36.0986438265,-115.1753811344,7844,292.0,1.0,0,0,0,1,0,0,1,3.5
10377,36.1228519609,-115.1690649388,7844,158.0,0.0,0,1,0,1,0,0,1,3.5
10378,36.108911,-115.1721503,7844,62.0,0.0,0,1,1,0,0,1,1,3.5
10379,36.1130091,-115.1633017,7844,2395.0,1.0,0,1,1,0,0,0,1,4.0
10380,36.1034816784,-115.1685149968,7844,746.0,0.0,0,1,1,1,0,1,1,4.0
10381,36.1030612595,-115.1734502614,7844,3097.0,1.0,0,1,1,0,0,1,1,4.0
10382,36.1220917478,-115.1695940736,7844,118.0,1.0,0,1,1,1,0,1,1,4.0
10383,36.1050697031,-115.173327791,7844,550.0,0.0,0,1,0,1,0,0,1,3.5
10384,36.091895,-115.175256,7844,3439.0,1.0,0,1,1,1,0,0,1,3.0
10385,36.1054894936,-115.1761727102,7844,607.0,0.0,0,1,0,1,0,1,1,3.0
10386,36.112449,-115.170697,7844,482.0,1.0,0,1,0,1,0,0,1,4.0
10387,36.1216084937,-115.1739997148,7844,537.0,1.0,0,1,0,1,0,0,1,3.5
10388,36.1027894454,-115.1698896086,7844,134.0,1.0,0,1,1,0,0,1,1,3.0
10389,36.1422857525,-115.1425208456,7844,973.0,1.0,0,1,1,1,1,1,1,4.5
10390,36.1266160786,-115.1695652661,7844,842.0,1.0,0,1,1,0,1,1,1,4.5
10391,36.1369156,-115.152222,7844,10.0,0.0,0,0,1,1,0,0,1,4.0
10392,36.0923389289,-115.1746841545,7844,25.0,1.0,0,1,0,0,0,1,1,3.5
10393,36.134859,-115.151882,7844,143.0,1.0,0,1,0,0,0,1,1,4.5
10394,36.1405384,-115.1426059,7844,27.0,1.0,0,0,1,1,1,1,1,4.0
10395,36.122643,-115.170356,7844,2227.0,1.0,0,1,0,1,0,0,1,3.0
10396,36.1206111,-115.1768386,7844,2488.0,1.0,0,1,1,1,0,1,1,3.0
10397,36.1206147,-115.1719738,7844,1374.0,1.0,0,1,1,0,1,1,1,3.0
10398,36.1271068474,-115.1648303121,7844,292.0,1.0,0,1,1,0,1,1,1,4.0
10399,36.107069,-115.17764,7844,2648.0,1.0,0,1,1,0,0,0,1,3.0
10400,36.1067305,-115.1719754,7844,24.0,0.0,0,1,0,1,0,1,1,3.5
10401,36.091869,-115.175256,7844,142.0,1.0,0,0,0,1,0,1,1,3.0
10402,36.122952,-115.168515,7844,686.0,0.0,0,1,1,1,0,1,1,3.5
10403,36.1099462,-115.1753911,7844,576.0,1.0,0,1,1,0,0,1,1,4.0
10404,36.1081923221,-115.1760134608,7844,1118.0,1.0,0,1,0,1,0,1,1,4.0
10405,36.1410827,-115.1364641,7844,80.0,0.0,1,1,1,0,0,1,1,3.5
10406,36.1427564,-115.1578748,7844,240.0,0.0,0,1,1,0,0,1,1,4.0
10407,36.103262,-115.174101,7844,1838.0,1.0,0,1,1,0,0,1,1,4.5
10408,36.132775,-115.172881,7844,968.0,1.0,1,1,1,1,1,1,1,4.0
10409,36.1128590107,-115.1634135414,7844,16.0,1.0,0,0,1,0,1,1,1,3.5
10410,36.1342764789,-115.1632377229,7844,9.0,0.0,1,1,1,0,0,1,1,4.0
10411,36.12677,-115.169178,7844,1162.0,1.0,0,1,1,1,0,1,1,3.5
10412,36.116156,-115.175059,7844,175.0,1.0,0,1,1,0,1,1,1,3.5
10413,36.1195756555,-115.1721971797,7844,580.0,1.0,0,1,1,1,0,1,1,4.0
10414,36.1289547892,-115.1654728582,7844,20.0,1.0,0,0,0,0,0,0,1,4.0
10415,36.110774,-115.171327,7844,54.0,1.0,1,0,1,0,0,1,1,3.0
10416,36.0988783486,-115.1756406203,7844,184.0,0.0,1,1,1,0,0,0,1,2.0
10417,36.1083024557,-115.1766068708,7844,920.0,1.0,0,0,1,1,0,1,1,3.0
10418,36.1260978,-115.1925293,7844,247.0,0.0,1,1,1,0,0,1,1,3.5
10419,36.0990448,-115.1704519,7844,44.0,1.0,1,1,1,0,0,1,1,2.5
10420,36.115198,-115.165729,7844,738.0,1.0,0,1,1,1,0,0,1,3.0
10421,36.1077582129,-115.1723747896,7844,279.0,0.0,0,1,1,1,0,1,1,3.0
10422,36.0988311768,-115.1757659912,7844,37.0,1.0,1,0,1,0,0,1,1,3.5
10423,36.109752,-115.170051,7844,1980.0,1.0,0,1,1,0,0,0,1,3.0
10424,36.1319294,-115.1626532,7844,978.0,1.0,0,1,0,1,1,1,1,4.0
10425,36.1156697204,-115.1733165796,7844,3914.0,0.0,0,1,1,1,0,1,1,3.0
10426,36.1376416,-115.1653861,7844,3037.0,1.0,0,1,1,1,0,0,1,2.0
10427,36.1096038,-115.1723076,7844,423.0,1.0,0,1,1,0,0,1,1,3.0
10428,36.120095,-115.171769,7844,119.0,1.0,0,1,1,0,0,1,1,3.0
10429,36.1143022,-115.1722698,7844,512.0,1.0,0,1,1,0,0,1,1,4.0
10430,36.098660597,-115.175095308,7844,98.0,1.0,0,1,1,0,0,1,1,3.0
10431,36.1388587,-115.1378836,7844,421.0,1.0,0,1,1,1,1,1,1,4.0
10432,36.0993628,-115.1755073,7844,587.0,1.0,0,0,1,1,1,1,1,3.5
10433,36.11737,-115.171964,7844,358.0,1.0,0,1,1,0,1,1,1,3.0
10434,36.12672,-115.163553,7844,267.0,0.0,0,1,0,1,0,0,1,4.0
10435,36.117162,-115.172409,7844,1622.0,1.0,0,1,1,1,0,1,1,3.5
10436,36.116163,-115.1750576,7844,175.0,1.0,0,1,1,0,0,1,1,3.0
10437,36.141477489,-115.135794729,7844,8.0,0.0,1,1,1,0,0,1,1,4.5
10438,36.1142773,-115.1709763,7844,96.0,0.0,0,1,1,1,0,1,1,3.5
10439,36.1149704,-115.1645342,7844,31.0,1.0,1,0,1,0,0,1,1,3.5
10440,36.110133,-115.173883,7844,231.0,1.0,0,1,1,1,0,1,1,4.0
10441,36.0986889,-115.1752059,7844,52.0,0.0,1,0,1,0,0,1,1,3.5
10442,36.1299495427,-115.1610280035,7844,53.0,1.0,0,1,0,0,0,1,1,4.5
10443,36.118822,-115.178192,7844,258.0,1.0,0,1,0,0,0,1,1,4.5
10444,36.12695,-115.171512,7844,58.0,1.0,0,1,1,1,0,1,1,4.0
10445,36.1183787,-115.1726202,7844,355.0,0.0,0,1,1,1,0,1,1,3.5
