,latitude,longitude,population,state,review_count,is_open,alcohol,parking,good_for_kids,reservations,delivery,takeout,accepts_credit_cards,stars
12236,33.33652115,-111.8769608,44333,AZ,17,0,1,0,1,0,1,1,1,4.5
12237,33.3055257,-111.8779581,44333,AZ,152,1,0,0,1,1,1,1,1,4
12238,33.337256,-111.8758443,44333,AZ,41,1,1,0,1,0,0,1,1,3
12239,33.337152,-111.874971,44333,AZ,200,1,0,1,1,1,0,0,1,4
12240,33.3361184,-111.8740989,44333,AZ,115,1,1,1,1,0,0,1,1,4.5
12241,33.33647768,-111.8609045,44333,AZ,25,0,0,1,1,1,1,1,1,4
12242,33.3063858,-111.8905343,44333,AZ,205,1,0,1,1,1,1,1,1,3.5
12243,33.33761078,-111.8584288,44333,AZ,125,0,0,1,1,0,0,1,1,4
12244,33.3073088,-111.8754468,44333,AZ,140,1,1,0,1,1,0,1,1,4.5
12245,33.3218227,-111.8749308,44333,AZ,312,1,0,1,1,1,0,1,1,4.5
12246,33.3416423,-111.8590556,44333,AZ,37,0,1,1,1,0,0,1,1,3
12247,33.3056508,-111.8777697,44333,AZ,41,0,1,1,1,0,0,1,1,3.5
12248,33.3362676,-111.8741442,44333,AZ,54,1,1,0,1,1,1,1,1,4
12249,33.305867,-111.87457,44333,AZ,295,1,1,1,1,1,1,1,1,4
12250,33.306446,-111.888511,44333,AZ,127,1,1,1,1,0,1,1,1,3.5
12251,33.32013,-111.862674,44333,AZ,153,0,0,1,1,1,1,1,1,3.5
12252,33.3373254,-111.8771083,44333,AZ,95,1,1,0,1,0,0,1,1,4
12253,33.3202869,-111.8905049,44333,AZ,505,1,0,1,1,0,1,1,1,4.5
12254,33.3411582,-111.8601111,44333,AZ,180,1,0,1,1,0,0,1,1,4.5
12255,33.3358703,-111.8596221,44333,AZ,364,1,1,1,1,0,0,1,1,4
12256,33.307342,-111.873993,44333,AZ,10,1,1,0,1,0,1,1,1,2.5
12257,33.3350307,-111.877439,44333,AZ,4,0,1,0,1,1,1,1,1,2
12258,33.3197244,-111.8901747,44333,AZ,83,0,1,1,1,0,0,1,1,3
12259,33.3209999,-111.8758856,44333,AZ,31,1,1,1,1,0,0,1,1,2
12260,33.3061249,-111.8609991,44333,AZ,11,0,1,0,1,0,1,1,1,3
12261,33.33985,-111.860002,44333,AZ,72,0,1,1,1,1,0,0,1,3.5
12262,33.30742613,-111.8740658,44333,AZ,212,1,1,1,1,0,0,1,1,3.5
12263,33.340281,-111.860093,44333,AZ,22,0,1,1,1,1,1,1,1,4.5
12264,33.32113569,-111.8597701,44333,AZ,72,1,1,1,1,0,1,1,1,3
12265,33.307019,-111.88542,44333,AZ,216,1,1,1,1,1,1,1,1,4
12266,33.3362206,-111.8609727,44333,AZ,131,1,0,1,1,1,0,1,1,3.5
12267,33.32728173,-111.858255,44333,AZ,436,1,1,1,1,0,0,1,1,4
12268,33.30647201,-111.8744417,44333,AZ,32,1,1,1,1,0,0,1,1,2
12269,33.319395,-111.874965,44333,AZ,62,1,0,1,0,0,0,1,1,3
12270,33.31138307,-111.8596039,44333,AZ,522,1,0,1,1,0,1,1,1,4
12271,33.31896323,-111.8605299,44333,AZ,113,1,1,1,1,0,0,1,1,4
12272,33.32685821,-111.8583251,44333,AZ,161,0,0,1,1,1,1,1,1,3
12273,33.3145142,-111.860306,44333,AZ,235,1,1,0,1,0,1,1,1,4.5
12274,33.341688,-111.859617,44333,AZ,16,0,0,1,1,1,1,1,1,3
12275,33.3491358,-111.8769569,44333,AZ,63,1,1,1,1,1,1,1,1,3.5
12276,33.30644928,-111.8869386,44333,AZ,711,1,0,1,1,1,0,1,1,3.5
12277,33.3064129,-111.8917453,44333,AZ,189,1,1,1,1,0,0,1,1,4.5
12278,33.3490797,-111.8756527,44333,AZ,52,1,1,1,1,0,0,1,1,2.5
12279,33.3400004,-111.8601398,44333,AZ,298,1,0,1,1,1,1,1,1,3.5
12280,33.35190004,-111.8579984,44333,AZ,21,0,1,0,1,0,0,1,1,5
12281,33.3325253,-111.8603024,44333,AZ,386,1,0,1,1,1,1,1,1,4.5
12282,33.33659034,-111.8595283,44333,AZ,234,1,1,1,1,0,1,1,1,3.5
12283,33.30743,-111.873978,44333,AZ,205,1,1,1,1,0,1,1,1,4
12284,33.3333005,-111.8595135,44333,AZ,26,0,1,1,1,0,0,1,1,2
12285,33.3195331,-111.8592616,44333,AZ,119,1,1,1,1,1,1,1,1,4
12286,33.332531,-111.860304,44333,AZ,267,1,0,1,1,1,1,1,1,3.5
12287,33.4634929,-112.3467249,29710,AZ,146,0,0,1,1,1,0,1,1,3.5
12288,33.4630606,-112.3450465,29710,AZ,188,1,0,1,1,0,1,1,1,4
12289,33.463543,-112.341878,29710,AZ,425,1,0,1,1,1,0,1,1,3.5
12290,33.46491,-112.389818,29710,AZ,264,1,0,1,1,1,0,1,1,2.5
12291,33.459321,-112.3587548,29710,AZ,58,1,1,1,1,0,0,1,1,2
12292,33.48539993,-112.3654788,29710,AZ,57,1,1,1,1,0,0,1,1,2.5
12293,33.4866217,-112.3657711,29710,AZ,72,0,0,1,1,0,0,1,1,3
12294,33.4621489,-112.3554015,29710,AZ,295,1,0,1,1,1,1,1,1,4
12295,33.472145,-112.3920143,29710,AZ,221,1,0,1,1,0,0,1,1,3.5
12296,33.459639,-112.357297,29710,AZ,227,1,1,1,1,0,0,1,1,3
12297,33.46378727,-112.3455933,29710,AZ,249,1,0,1,1,0,1,1,1,2.5
12298,33.484154,-112.363139,29710,AZ,214,1,0,1,0,1,1,1,1,3.5
12299,33.4641125,-112.3905533,29710,AZ,220,1,0,1,1,1,0,1,1,3.5
12300,33.463851,-112.3747382,29710,AZ,183,1,0,1,1,1,0,1,1,3
12301,33.4626965,-112.341559,29710,AZ,111,1,1,1,1,0,0,1,1,3.5
12302,33.462642,-112.359477,29710,AZ,193,1,0,1,1,1,0,1,1,3
12303,33.463393,-112.347286,29710,AZ,201,1,1,0,1,0,1,1,1,2.5
12304,33.4633661,-112.3585978,29710,AZ,248,1,0,1,1,1,0,1,1,3
12305,33.4630502,-112.3575779,29710,AZ,89,1,1,1,1,0,0,1,1,3.5
12306,33.46644,-112.3588306,29710,AZ,483,1,0,1,1,0,1,1,1,3.5
12307,33.49234,-112.38023,29710,AZ,259,0,0,1,1,0,0,1,1,4
12308,33.4502494,-112.3514261,29710,AZ,21,1,1,0,1,0,1,1,0,1.5
12309,33.4622097,-112.359436,29710,AZ,140,1,0,1,1,0,0,1,1,4.5
12310,33.4641047,-112.3871902,29710,AZ,264,1,0,1,1,0,0,1,1,3.5
12311,33.4654778,-112.3560366,29710,AZ,113,1,0,1,1,1,1,1,1,3.5
12312,33.4639002,-112.3466531,29710,AZ,63,1,1,0,1,0,0,1,1,2.5
12313,33.46496233,-112.3878982,29710,AZ,515,1,0,1,1,0,0,1,1,3.5
12314,33.46149826,-112.3579941,29710,AZ,3,1,1,0,1,0,1,1,1,2.5
12315,33.4651361,-112.356396,29710,AZ,183,1,1,0,1,0,0,1,1,4.5
12316,33.4927108,-112.380112,29710,AZ,309,1,0,1,1,1,1,1,1,4
12317,33.4640123,-112.3727544,29710,AZ,170,1,0,1,1,0,0,1,1,3
12318,33.463798,-112.343889,29710,AZ,14,0,1,1,1,0,0,1,1,3.5
12319,33.46502732,-112.3869372,29710,AZ,15,1,1,1,1,0,0,1,1,2.5
12320,33.4618437,-112.3582326,29710,AZ,17,0,0,0,1,0,1,1,1,4
12321,33.463185,-112.343663,29710,AZ,262,1,0,1,1,1,1,1,1,3.5
12322,33.4638256,-112.3418799,29710,AZ,221,1,0,1,1,1,1,1,1,4
12323,33.499165,-112.4274,29710,AZ,28,1,1,1,1,0,0,1,1,4
12324,33.46389293,-112.3436519,29710,AZ,72,1,1,0,1,0,0,1,1,2
12325,33.46374496,-112.3417547,29710,AZ,57,1,1,0,1,0,0,1,1,3.5
12326,33.4664613,-112.3588235,29710,AZ,153,0,0,1,1,1,0,1,1,3
12327,33.48429863,-112.3652525,29710,AZ,90,0,0,1,1,1,0,1,1,3
12328,33.4604214,-112.358244,29710,AZ,20,0,1,1,1,0,1,1,1,3.5
12329,33.4669893,-112.3587841,29710,AZ,187,1,0,1,1,1,1,1,1,2.5
12330,33.46285562,-112.3917724,29710,AZ,195,1,0,1,1,0,0,1,1,3
12331,33.46380663,-112.3586662,29710,AZ,133,1,0,1,1,0,0,1,1,2.5
12332,33.46513579,-112.3575088,29710,AZ,90,1,1,1,1,0,1,1,1,1.5
12333,33.4640416,-112.3884055,29710,AZ,116,1,0,1,1,1,0,1,1,3
12334,33.467611,-112.393174,29710,AZ,92,1,1,1,1,0,0,1,1,2
12335,33.4597711,-112.3415539,29710,AZ,240,1,0,1,1,0,1,1,1,2.5
12336,33.4865464,-112.3630683,29710,AZ,102,0,0,0,1,0,0,1,1,3.5
12337,33.4654721,-112.3560366,29710,AZ,43,1,1,0,1,0,1,1,1,3
12338,33.46173985,-112.3467064,29710,AZ,49,1,1,0,1,0,0,1,1,2.5
12339,33.4866169,-112.3657692,29710,AZ,149,1,0,1,1,1,1,1,1,4
12340,41.3194869,-81.6271665,13830,OH,15,0,0,1,0,1,0,1,1,2.5
12341,41.32112,-81.625362,13830,OH,58,1,0,1,1,0,0,1,1,3.5
12342,41.3192925,-81.6271283,13830,OH,44,1,1,1,1,0,0,1,1,4
12343,41.32063738,-81.62274672,13830,OH,18,1,1,0,1,0,0,1,1,3
12344,41.31996498,-81.62453279,13830,OH,82,1,0,1,1,1,0,1,1,3
12345,41.323585,-81.6285287,13830,OH,24,0,0,1,0,1,0,1,1,3.5
12346,41.3393926,-81.6282751,13830,OH,165,1,0,1,1,1,0,1,1,3.5
12347,41.3193503,-81.6271287,13830,OH,17,1,1,0,1,0,1,1,1,4
12348,41.3403231,-81.6270301,13830,OH,34,1,0,1,1,0,0,1,1,3.5
12349,41.3207698,-81.6227735,13830,OH,50,1,0,1,1,1,0,1,1,3
12350,41.3194869,-81.6271665,13830,OH,42,0,0,1,0,1,0,0,1,4
12351,41.3222428,-81.6260276,13830,OH,167,1,0,1,1,1,0,1,1,3.5
12352,41.322377,-81.592573,13830,OH,20,1,0,1,0,0,0,1,1,4
12353,41.319653,-81.625845,13830,OH,16,1,1,1,1,0,0,1,1,4
12354,41.3196207,-81.6256928,13830,OH,4,1,1,0,1,0,0,1,1,2.5
12355,41.3189361,-81.6240155,13830,OH,121,1,0,1,1,1,0,1,1,4
12356,41.3236516,-81.6285287,13830,OH,27,1,0,0,1,1,0,1,1,4.5
12357,41.317562,-81.6272098,13830,OH,5,0,1,1,1,0,0,1,1,2.5
12358,41.3211451,-81.6253855,13830,OH,62,1,0,1,0,1,0,1,1,3.5
12359,41.3198252,-81.626506,13830,OH,43,1,0,0,0,0,0,0,1,3.5
12360,40.4415006,-79.958821,28047,PA,133,0,1,1,1,0,1,1,1,3
12361,40.4391344,-79.961805,28047,PA,20,1,1,0,1,0,0,1,0,4.5
12362,40.4538812,-79.94957048,28047,PA,11,1,1,1,1,0,1,1,1,2
12363,40.4400088,-79.9532523,28047,PA,86,1,1,1,1,0,1,1,1,4
12364,40.45063174,-79.9510332,28047,PA,49,1,1,1,1,0,1,1,1,3
12365,40.4519297,-79.9525023,28047,PA,26,1,1,1,1,0,1,1,1,3.5
12366,40.452039,-79.952326,28047,PA,6,0,1,1,1,0,0,1,1,4.5
12367,40.4414707,-79.9581266,28047,PA,16,0,0,1,1,0,0,1,1,4
12368,40.4417626,-79.9569319,28047,PA,318,1,0,1,1,0,1,1,1,3.5
12369,40.4446795,-79.9481851,28047,PA,91,1,1,1,1,0,0,1,1,3
12370,40.44464413,-79.94811054,28047,PA,19,1,1,1,1,0,0,1,1,2
12371,40.43378016,-79.96985793,28047,PA,4,0,1,0,0,0,0,0,1,4
12372,40.442147,-79.956513,28047,PA,243,1,0,1,1,0,0,1,1,3.5
12373,40.4542364,-79.94743395,28047,PA,50,1,1,1,1,0,0,1,1,3.5
12374,40.4368961,-79.9550196,28047,PA,35,1,1,0,1,0,1,1,1,3.5
12375,40.4412353,-79.958016,28047,PA,105,0,0,1,1,1,1,1,1,3.5
12376,40.4542791,-79.9470228,28047,PA,73,0,0,1,1,1,0,1,1,3
12377,40.4559244,-79.953763,28047,PA,10,0,1,1,1,0,0,1,1,4.5
12378,40.442777,-79.953151,28047,PA,650,1,0,1,1,0,0,1,1,3.5
12379,40.44133,-79.956892,28047,PA,10,0,0,0,1,1,0,1,1,3
12380,40.447311,-79.951394,28047,PA,55,1,1,1,1,0,1,1,1,4.5
12381,40.439681,-79.957556,28047,PA,19,0,0,1,0,0,0,1,1,3
12382,40.4446709,-79.9485178,28047,PA,33,1,1,1,0,0,0,1,1,3
12383,40.4394597,-79.9581963,28047,PA,53,1,1,1,1,1,1,1,1,3.5
12384,40.4368369,-79.9547169,28047,PA,45,1,1,1,1,1,1,1,1,2.5
12385,40.4444668,-79.9548644,28047,PA,50,1,1,1,1,0,0,1,0,4
12386,40.4448085,-79.9484522,28047,PA,407,1,0,1,1,1,0,1,1,4
12387,40.449658,-79.9505185,28047,PA,43,1,1,0,1,0,0,1,1,4.5
12388,40.45525742,-79.94619031,28047,PA,184,1,1,1,1,0,1,1,1,4
12389,40.44114191,-79.95804005,28047,PA,73,1,1,1,1,0,0,1,1,3.5
12390,40.4418637,-79.9571226,28047,PA,26,1,1,1,1,0,1,1,1,3.5
12391,40.4366004,-79.9546291,28047,PA,7,0,1,1,0,1,0,1,1,3.5
12392,40.4401567,-79.9561451,28047,PA,31,1,1,1,0,0,0,1,1,3.5
12393,40.4419142,-79.957205,28047,PA,157,1,1,1,1,0,0,1,1,4
12394,40.44148234,-79.95861612,28047,PA,24,1,0,1,1,0,1,1,1,4
12395,40.4450801,-79.9488817,28047,PA,139,1,1,1,1,1,1,1,1,3.5
12396,40.4415916,-79.957276,28047,PA,210,1,1,0,1,1,1,1,1,4.5
12397,40.43895242,-79.95515905,28047,PA,168,1,1,1,1,1,1,1,1,4
12398,40.4345826,-79.9554895,28047,PA,31,1,0,1,0,0,1,1,1,2.5
12399,40.4517965,-79.9527148,28047,PA,28,0,1,1,1,1,1,1,1,2.5
12400,40.4414677,-79.9574362,28047,PA,59,1,1,1,1,0,1,1,1,3.5
12401,40.4407643,-79.9581044,28047,PA,197,1,1,1,1,0,0,1,1,3.5
12402,40.439681,-79.957556,28047,PA,5,0,0,1,0,1,1,1,1,3
12403,40.4412454,-79.9566016,28047,PA,327,1,0,1,0,1,1,1,1,3.5
12404,40.44997597,-79.95073719,28047,PA,207,1,0,1,0,0,0,0,1,4
12405,40.4405187,-79.9585673,28047,PA,100,1,1,1,1,0,1,1,1,3.5
12406,40.4432834,-79.9502225,28047,PA,44,1,0,1,1,1,0,1,1,3
12407,40.452039,-79.952326,28047,PA,6,0,1,1,1,0,0,1,1,4
12408,40.440304,-79.956279,28047,PA,24,0,0,1,1,1,0,1,1,3.5
12409,40.444324,-79.953062,28047,PA,3,1,1,0,0,0,0,1,1,2.5
12410,40.440542,-79.9564947,28047,PA,50,0,1,1,1,0,0,1,1,4
12411,40.4546333,-79.9465557,28047,PA,40,1,1,1,1,0,1,1,1,3
12412,40.4495607,-79.950504,28047,PA,21,0,1,1,1,0,0,1,0,4
12413,40.4407677,-79.9578317,28047,PA,152,0,1,1,1,0,0,1,1,4
12414,40.441228,-79.957259,28047,PA,22,1,1,0,1,0,1,1,1,1.5
12415,40.44064864,-79.95707776,28047,PA,44,1,1,0,1,0,1,1,1,2.5
12416,40.4516762,-79.9505658,28047,PA,3,0,0,0,0,0,0,1,0,4
12417,40.4460837,-79.954647,28047,PA,20,1,0,1,1,1,0,0,1,2.5
12418,40.452781,-79.9493698,28047,PA,37,1,1,0,1,0,1,1,1,3
12419,40.4390804,-79.9553126,28047,PA,38,0,1,1,1,1,1,1,1,4
12420,40.4446989,-79.9488346,28047,PA,25,1,1,0,1,0,1,1,1,2.5
12421,40.4406403,-79.9582222,28047,PA,54,0,1,1,1,0,0,1,1,3.5
12422,40.436272,-79.958116,28047,PA,40,1,1,1,1,0,1,1,1,3
12423,40.44133,-79.956892,28047,PA,74,0,0,1,1,1,0,1,1,3
12424,40.43888663,-79.94783858,28047,PA,47,1,0,1,1,0,0,1,1,3.5
12425,40.4411185,-79.9578237,28047,PA,55,1,1,1,1,0,1,1,1,3.5
12426,40.4416766,-79.9565491,28047,PA,56,1,1,1,1,0,0,1,1,2.5
12427,40.4499418,-79.9506486,28047,PA,158,1,0,1,1,0,0,1,1,4
12428,40.4410795,-79.9591499,28047,PA,42,1,1,1,1,0,1,1,1,3.5
12429,40.438875,-79.955248,28047,PA,101,0,0,1,1,1,1,1,1,3.5
12430,40.4366464,-79.9547027,28047,PA,101,1,0,1,1,0,1,1,1,3.5
12431,40.445131,-79.9490568,28047,PA,424,1,1,1,1,0,1,1,1,3
12432,40.4546629,-79.9456106,28047,PA,39,1,1,1,1,0,0,1,1,2.5
12433,40.4422516,-79.9566695,28047,PA,72,1,1,1,1,0,0,1,1,3.5
12434,40.4415369,-79.958418,28047,PA,34,0,1,0,1,0,0,1,1,2
12435,40.4544679,-79.9481463,28047,PA,28,1,0,1,1,1,0,1,1,4.5
12436,40.4365008,-79.9544755,28047,PA,22,0,1,1,1,0,1,1,1,3.5
12437,40.4412679,-79.9575874,28047,PA,299,1,1,1,1,0,0,1,0,4
12438,40.4460679,-79.948641,28047,PA,173,1,0,1,1,0,0,1,1,4
12439,40.4407077,-79.9586246,28047,PA,151,1,1,1,0,0,0,1,1,5
12440,40.454132,-79.95183,28047,PA,27,1,1,0,1,0,1,1,1,3.5
12441,40.4412932,-79.9569498,28047,PA,41,0,1,0,1,0,0,1,1,3
12442,40.4521037,-79.9506159,28047,PA,100,1,1,1,1,1,1,1,1,4.5
12443,40.45358873,-79.94723082,28047,PA,16,0,1,1,1,0,0,1,1,3
12444,40.4536377,-79.9469879,28047,PA,35,1,1,1,1,0,0,1,1,3.5
12445,40.4416757,-79.9573642,28047,PA,183,1,1,1,1,0,0,1,1,4
12446,40.44163517,-79.95721389,28047,PA,36,1,1,1,1,0,1,1,1,4
12447,40.4406026,-79.9578499,28047,PA,229,1,1,1,1,0,0,1,1,4
12448,40.4418899,-79.9571545,28047,PA,293,1,1,1,1,0,0,1,1,4
12449,40.4406181,-79.9569053,28047,PA,41,1,0,1,0,1,1,1,1,3
12450,40.44127642,-79.95708123,28047,PA,40,0,1,0,1,0,0,1,1,3
12451,40.4416275,-79.95859528,28047,PA,127,1,0,1,1,1,1,1,1,3.5
12452,40.45492716,-79.94622122,28047,PA,22,1,1,0,1,0,1,1,1,2
12453,40.4392177,-79.9597183,28047,PA,40,1,1,1,1,0,1,1,1,3.5
12454,40.4451653,-79.9485397,28047,PA,132,1,0,1,0,1,1,1,1,3.5
12455,40.4521894,-79.9525714,28047,PA,213,1,1,1,1,1,1,1,1,4
12456,40.4402935,-79.9562913,28047,PA,77,1,0,1,1,1,0,1,1,4
12457,40.44122235,-79.95674103,28047,PA,94,0,1,1,1,0,0,1,0,4
12458,40.4422586,-79.9561855,28047,PA,139,1,0,1,0,1,0,1,1,3.5
12459,40.4404148,-79.9565056,28047,PA,34,1,1,1,1,0,1,1,1,3
12460,40.4413253,-79.9568899,28047,PA,142,1,0,1,0,0,0,1,1,3.5
12461,40.4417381,-79.9574545,28047,PA,58,0,0,1,0,0,0,1,1,3
12462,40.438019,-79.954209,28047,PA,294,1,0,1,0,0,1,1,1,3.5
12463,40.4389681,-79.9552124,28047,PA,225,1,1,1,1,0,0,1,1,4.5
12464,40.4381085,-79.9536706,28047,PA,51,0,1,1,0,1,0,1,1,3
12465,40.4456076,-79.9485834,28047,PA,156,1,1,1,1,0,0,1,1,3.5
12466,40.44541569,-79.9489261,28047,PA,27,1,1,1,1,0,1,1,1,3.5
12467,40.4527796,-79.9495128,28047,PA,62,1,1,1,1,0,0,1,1,4.5
12468,40.4366326,-79.953824,28047,PA,22,0,1,0,1,0,1,1,1,3.5
12469,40.4547313,-79.9543093,28047,PA,131,1,0,1,1,1,0,1,1,3.5
12470,40.444788,-79.9489549,28047,PA,79,1,1,1,1,0,0,1,0,2.5
12471,40.44272405,-79.95281349,28047,PA,59,1,1,1,1,0,0,1,1,3
12472,40.4417932,-79.9571431,28047,PA,84,1,1,1,1,0,0,1,1,3
12473,40.4365709,-79.95538761,28047,PA,34,1,1,1,1,0,0,0,1,5
12474,40.4400171,-79.9560186,28047,PA,337,1,0,1,1,0,0,1,1,4
12475,40.439047,-79.9554689,28047,PA,156,1,1,1,1,1,1,1,1,4
12476,40.4413129,-79.9587418,28047,PA,38,1,1,1,1,0,1,1,1,3.5
12477,40.4418195,-79.9568582,28047,PA,75,1,1,1,1,0,0,1,1,3
12478,40.45124743,-79.95148413,28047,PA,25,0,1,0,1,1,0,1,1,3
12479,40.454553,-79.946117,28047,PA,35,1,1,1,1,0,0,1,1,3.5
12480,40.444838,-79.9488538,28047,PA,135,1,0,1,1,1,1,1,1,3
12481,33.7709115,-111.9791704,29905,AZ,175,1,0,1,1,0,1,1,1,4
12482,33.8316835,-111.9345868,29905,AZ,433,1,0,1,1,1,0,1,1,3.5
12483,33.831612,-111.946801,29905,AZ,125,1,1,1,1,0,0,1,1,3.5
12484,33.79775871,-111.979748,29905,AZ,325,1,0,1,1,1,0,1,1,3.5
12485,33.8320999,-111.940942,29905,AZ,16,0,1,1,1,0,0,1,1,4.5
12486,33.8304371,-111.9317087,29905,AZ,69,0,0,0,1,1,0,1,1,4
12487,33.8331241,-111.936139,29905,AZ,40,0,0,1,1,1,0,1,1,3
12488,33.8323562,-111.9408396,29905,AZ,292,1,0,1,1,0,0,1,1,4.5
12489,33.7424752,-111.9773539,29905,AZ,87,1,0,1,1,0,1,1,1,3
12490,33.766332,-111.983175,29905,AZ,184,1,0,0,1,1,0,1,1,3.5
12491,33.75644775,-111.9912601,29905,AZ,16,1,1,1,1,0,0,1,1,2
12492,33.755799,-111.990488,29905,AZ,25,1,1,0,1,0,1,1,1,2.5
12493,33.75367134,-111.9909154,29905,AZ,39,1,1,0,1,0,1,1,1,1.5
12494,33.7986326,-111.9761249,29905,AZ,19,0,1,0,1,0,1,1,1,4
12495,33.765439,-111.9838152,29905,AZ,104,1,0,1,1,0,1,1,1,3.5
12496,33.79755699,-111.9787599,29905,AZ,115,1,0,1,1,0,0,1,1,2.5
12497,33.742285,-111.979619,29905,AZ,302,1,0,1,1,1,1,1,1,4
12498,33.8322125,-111.9455063,29905,AZ,788,1,0,1,1,1,0,1,1,3.5
12499,33.827597,-111.924478,29905,AZ,112,1,0,1,1,1,0,1,1,4
12500,33.8324035,-111.9344334,29905,AZ,85,1,0,1,0,0,0,1,1,4
12501,33.8296784,-111.9289621,29905,AZ,230,1,0,1,0,1,0,1,1,4
12502,33.8284049,-111.928799,29905,AZ,106,1,0,1,0,1,0,1,1,4
12503,33.756006,-111.992641,29905,AZ,100,1,0,1,1,1,0,1,1,3
12504,33.82742734,-111.9547445,29905,AZ,8,0,0,1,1,1,0,1,1,2.5
12505,33.7982003,-111.9799078,29905,AZ,12,0,1,1,1,0,1,1,1,3
12506,33.833555,-111.938754,29905,AZ,304,1,0,1,1,1,0,1,1,4
12507,33.83028382,-111.9316481,29905,AZ,82,0,0,0,1,0,0,1,1,4
12508,33.817695,-111.95425,29905,AZ,66,1,1,1,1,1,0,1,0,3.5
12509,33.8329516,-111.9551835,29905,AZ,398,1,0,1,1,1,0,1,1,4
12510,33.832767,-111.950032,29905,AZ,266,1,0,1,1,0,0,1,1,4.5
12511,33.829698,-111.9289069,29905,AZ,145,1,1,1,1,1,0,1,1,4.5
12512,33.8309412,-111.9330128,29905,AZ,51,1,0,1,0,0,0,1,1,3
12513,33.753139,-111.990073,29905,AZ,21,1,1,0,1,0,0,1,1,3
12514,33.7558515,-111.9929104,29905,AZ,17,1,1,0,1,0,1,1,1,2.5
12515,33.8308826,-111.9329429,29905,AZ,84,0,0,1,0,0,0,1,1,2.5
12516,33.75308009,-111.9903273,29905,AZ,179,1,0,1,1,1,0,1,1,3.5
12517,33.7428856,-111.9782706,29905,AZ,52,0,0,1,1,1,0,1,1,2.5
12518,33.832658,-111.9485754,29905,AZ,409,1,0,1,1,0,0,1,1,4
12519,33.74220478,-111.9795641,29905,AZ,81,0,0,1,1,1,0,1,1,3
12520,33.8329023,-111.9413761,29905,AZ,14,0,0,1,1,0,1,1,1,3.5
12521,33.754308,-111.990361,29905,AZ,136,1,0,1,1,0,1,1,1,4
12522,33.833493,-111.9398131,29905,AZ,28,1,1,1,1,0,0,1,1,3
12523,33.82781177,-111.9547806,29905,AZ,325,1,0,1,1,0,0,1,1,3.5
12524,33.7962538,-111.964592,29905,AZ,58,1,1,1,1,0,1,1,1,3
12525,33.8301614,-111.9329663,29905,AZ,467,1,0,1,1,1,1,1,1,3.5
12526,33.832191,-111.94822,29905,AZ,331,1,0,1,1,0,0,1,1,4
12527,33.8274177,-111.9241865,29905,AZ,37,1,1,1,1,0,0,1,1,3
12528,33.833117,-111.935035,29905,AZ,316,1,0,1,1,1,0,1,1,3.5
12529,33.7706684,-111.9824774,29905,AZ,31,1,1,0,1,0,0,1,1,2.5
12530,33.8314777,-111.945564,29905,AZ,76,0,0,1,1,1,0,1,1,3
12531,33.7428028,-111.9782697,29905,AZ,103,0,0,1,1,1,0,1,1,4
12532,33.83148575,-111.9456558,29905,AZ,28,0,0,1,1,1,0,1,1,2.5
12533,33.79560276,-111.9648081,29905,AZ,14,1,1,1,1,0,0,1,1,2.5
12534,33.8303689,-111.9316131,29905,AZ,246,0,0,1,0,1,0,0,1,4
12535,33.757926,-111.990963,29905,AZ,17,1,1,0,1,1,1,1,1,2
12536,33.7657805,-111.9828539,29905,AZ,37,0,0,1,1,0,0,1,1,3.5
12537,33.7657096,-111.9827124,29905,AZ,64,0,1,1,1,0,0,1,1,4
12538,33.79818001,-111.9806217,29905,AZ,69,1,1,1,1,0,1,1,1,4
12539,33.8333764,-111.9387651,29905,AZ,183,1,0,1,1,0,0,1,1,4.5
12540,33.7424752,-111.9773539,29905,AZ,171,1,0,0,1,0,0,1,1,4.5
12541,33.833628,-111.938652,29905,AZ,52,0,1,1,1,1,0,1,1,4
12542,33.7416498,-111.9808607,29905,AZ,190,1,1,1,1,1,1,1,1,4.5
12543,33.8323988,-111.9344334,29905,AZ,99,1,1,1,1,0,0,1,1,4.5
12544,33.829703,-111.9289069,29905,AZ,82,1,0,1,1,1,0,1,1,3
12545,33.833795,-111.936527,29905,AZ,238,0,0,1,1,1,0,1,1,3.5
12546,40.4646762,-79.827253,34744,PA,37,1,1,1,1,0,0,1,1,4.5
12547,40.46618668,-79.82695816,34744,PA,42,0,1,1,1,0,0,1,1,4
12548,40.4662589,-79.8270294,34744,PA,56,1,1,1,1,1,0,1,1,5
12549,40.4293092,-79.81408,34744,PA,11,0,0,1,1,1,0,1,1,3.5
12550,40.43034532,-79.81376485,34744,PA,10,1,1,0,1,0,0,1,1,1.5
12551,40.4781389,-79.7858849,34744,PA,13,1,1,1,1,0,1,1,1,3.5
12552,40.46376654,-79.82437532,34744,PA,14,1,1,1,1,0,0,1,1,1.5
12553,40.4641337,-79.8281362,34744,PA,15,1,1,0,1,0,1,1,1,3
12554,40.429457,-79.811206,34744,PA,29,1,0,0,1,0,0,1,1,2.5
12555,40.4299984,-79.8132711,34744,PA,44,1,1,1,1,0,0,1,1,2
12556,40.4294783,-79.8104642,34744,PA,164,1,1,1,1,1,0,1,1,3.5
12557,40.460874,-79.82446,34744,PA,11,1,1,0,1,1,0,1,1,2.5
12558,40.46755894,-79.82523907,34744,PA,16,1,1,1,1,0,0,1,1,3
